category,segment,product,productid,iscompetehide,manufacturerid
Rural,Select,Quibus RS-77,1639,N,12
Rural,Select,Quibus RS-78,1640,N,12
Rural,Select,Quibus RS-79,1641,N,12
Rural,Select,Quibus RS-80,1642,N,12
Rural,Select,Quibus RS-81,1643,N,12
Rural,Select,Quibus RS-82,1644,N,12
Rural,Select,Quibus RS-83,1645,N,12
Rural,Select,Quibus RS-84,1646,N,12
Rural,Select,Quibus RS-85,1647,N,12
Rural,Select,Quibus RS-86,1648,N,12
Rural,Select,Quibus RS-87,1649,N,12
Rural,Select,Quibus RS-88,1650,N,12
Rural,Select,Quibus RS-89,1651,N,12
Rural,Select,Quibus RS-90,1652,N,12
Rural,Select,Quibus RS-91,1653,N,12
Rural,Select,Quibus RS-92,1654,N,12
Rural,Select,Quibus RS-93,1655,N,12
Rural,Select,Quibus RS-94,1656,N,12
Rural,Select,Quibus RS-95,1657,N,12
Rural,Select,Quibus RS-96,1658,N,12
Rural,Select,Quibus RS-97,1659,N,12
Rural,Select,Quibus RS-98,1660,N,12
Rural,Select,Quibus RS-99,1661,N,12
Rural,Select,Quibus RS-00,1662,N,12
Rural,Select,Quibus RS-01,1663,N,12
Rural,Select,Quibus RS-02,1664,N,12
Rural,Select,Quibus RS-03,1665,N,12
Rural,Select,Quibus RS-04,1666,N,12
Rural,Select,Quibus RS-05,1667,N,12
Mix,All Season,Quibus MA-01,1265,N,12
Mix,All Season,Quibus MA-02,1266,N,12
Mix,All Season,Quibus MA-03,1267,N,12
Mix,All Season,Quibus MA-04,1268,N,12
Mix,All Season,Quibus MA-05,1269,N,12
Mix,All Season,Quibus MA-06,1270,N,12
Mix,All Season,Quibus MA-07,1271,N,12
Mix,All Season,Quibus MA-08,1272,N,12
Mix,All Season,Quibus MA-09,1273,N,12
Mix,All Season,Quibus MA-10,1274,N,12
Mix,All Season,Quibus MA-11,1275,N,12
Mix,All Season,Quibus MA-12,1276,N,12
Mix,All Season,Quibus MA-13,1277,N,12
Mix,All Season,Quibus MA-14,1278,N,12
Mix,All Season,Quibus MA-15,1279,N,12
Mix,All Season,Quibus MA-16,1280,N,12
Mix,All Season,Quibus MA-17,1281,N,12
Mix,All Season,Quibus MA-18,1282,N,12
Mix,All Season,Quibus MA-19,1283,N,12
Mix,All Season,Quibus MA-20,1284,N,12
Mix,All Season,Quibus MA-21,1285,N,12
Mix,All Season,Quibus MA-22,1286,N,12
Mix,All Season,Quibus MA-23,1287,N,12
Mix,All Season,Quibus MA-24,1288,N,12
Mix,All Season,Quibus MA-25,1289,N,12
Mix,All Season,Quibus MA-26,1290,N,12
Mix,All Season,Quibus MA-27,1291,N,12
Mix,All Season,Quibus MA-28,1292,N,12
Mix,All Season,Quibus MA-29,1293,N,12
Mix,All Season,Quibus MA-30,1294,N,12
Mix,All Season,Quibus MA-31,1295,N,12
Mix,All Season,Quibus MA-32,1296,N,12
Mix,All Season,Quibus MA-33,1297,N,12
Mix,All Season,Quibus MA-34,1298,N,12
Mix,All Season,Quibus MA-35,1299,N,12
Mix,All Season,Quibus MA-36,1300,N,12
Mix,All Season,Quibus MA-37,1301,N,12
Mix,All Season,Quibus MA-38,1302,N,12
Mix,All Season,Quibus MA-39,1303,N,12
Mix,All Season,Quibus MA-40,1304,N,12
Mix,All Season,Quibus MA-41,1305,N,12
Mix,All Season,Quibus MA-42,1306,N,12
Mix,All Season,Quibus MA-43,1307,N,12
Mix,All Season,Quibus MA-44,1308,N,12
Rural,Productivity,Natura RP-01,713,N,8
Rural,Productivity,Natura RP-02,714,N,8
Rural,Productivity,Natura RP-03,715,N,8
Rural,Productivity,Natura RP-04,716,N,8
Rural,Productivity,Natura RP-05,717,N,8
Rural,Productivity,Natura RP-06,718,N,8
Rural,Productivity,Natura RP-07,719,N,8
Rural,Productivity,Natura RP-08,720,N,8
Rural,Productivity,Natura RP-09,721,N,8
Rural,Productivity,Natura RP-10,722,N,8
Rural,Productivity,Natura RP-11,723,N,8
Rural,Productivity,Natura RP-12,724,N,8
Rural,Productivity,Natura RP-13,725,N,8
Rural,Productivity,Natura RP-14,726,N,8
Rural,Productivity,Natura RP-15,727,N,8
Rural,Productivity,Natura RP-16,728,N,8
Rural,Productivity,Natura RP-17,729,N,8
Rural,Productivity,Natura RP-18,730,N,8
Rural,Productivity,Natura RP-19,731,N,8
Rural,Productivity,Natura RP-20,732,N,8
Rural,Productivity,Natura RP-21,733,N,8
Rural,Productivity,Natura RP-22,734,N,8
Rural,Productivity,Natura RP-23,735,N,8
Rural,Productivity,Natura RP-24,736,N,8
Rural,Productivity,Natura RP-25,737,N,8
Rural,Productivity,Natura RP-26,738,N,8
Rural,Productivity,Natura RP-27,739,N,8
Rural,Productivity,Natura RP-28,740,N,8
Rural,Productivity,Natura RP-29,741,N,8
Rural,Productivity,Natura RP-30,742,N,8
Rural,Productivity,Natura RP-31,743,N,8
Rural,Productivity,Natura RP-32,744,N,8
Rural,Productivity,Natura RP-33,745,N,8
Rural,Productivity,Natura RP-34,746,N,8
Rural,Productivity,Natura RP-35,747,N,8
Rural,Productivity,Natura RP-36,748,N,8
Rural,Productivity,Natura RP-37,749,N,8
Rural,Productivity,Natura RP-38,750,N,8
Rural,Productivity,Natura RP-39,751,N,8
Rural,Productivity,Natura RP-40,752,N,8
Rural,Productivity,Natura RP-41,753,N,8
Rural,Productivity,Natura RP-42,754,N,8
Rural,Productivity,Natura RP-43,755,N,8
Rural,Productivity,Natura RP-44,756,N,8
Rural,Productivity,Natura RP-45,757,N,8
Rural,Productivity,Natura RP-46,758,N,8
Rural,Productivity,Natura RP-47,759,N,8
Rural,Productivity,Natura RP-48,760,N,8
Rural,Productivity,Natura RP-49,761,N,8
Rural,Productivity,Natura RP-50,762,N,8
Rural,Productivity,Natura RP-51,763,N,8
Rural,Productivity,Natura RP-52,764,N,8
Rural,Productivity,Natura RP-53,765,N,8
Rural,Productivity,Natura RP-54,766,N,8
Rural,Productivity,Natura RP-55,767,N,8
Rural,Productivity,Natura RP-56,768,N,8
Rural,Productivity,Natura RP-57,769,N,8
Rural,Productivity,Natura RP-58,770,N,8
Rural,Productivity,Natura RP-59,771,N,8
Rural,Productivity,Natura RP-60,772,N,8
Rural,Productivity,Natura RP-61,773,N,8
Rural,Productivity,Natura RP-62,774,N,8
Rural,Productivity,Natura RP-63,775,N,8
Rural,Productivity,Natura RP-64,776,N,8
Rural,Productivity,Natura RP-65,777,N,8
Rural,Productivity,Natura RP-66,778,N,8
Rural,Productivity,Natura RP-67,779,N,8
Rural,Productivity,Natura RP-68,780,N,8
Rural,Productivity,Natura RP-69,781,N,8
Rural,Productivity,Natura RP-70,782,N,8
Rural,Productivity,Natura RP-71,783,N,8
Rural,Productivity,Natura RP-72,784,N,8
Rural,Productivity,Natura RP-73,785,N,8
Rural,Productivity,Natura RP-74,786,N,8
Rural,Productivity,Natura RP-75,787,N,8
Rural,Productivity,Natura RP-76,788,N,8
Rural,Productivity,Natura RP-77,789,N,8
Rural,Productivity,Natura RP-78,790,N,8
Rural,Productivity,Natura RP-79,791,N,8
Rural,Productivity,Natura RP-80,792,N,8
Rural,Productivity,Natura RP-81,793,N,8
Rural,Productivity,Natura RP-82,794,N,8
Rural,Productivity,Natura RP-83,795,N,8
Rural,Productivity,Natura RP-84,796,N,8
Rural,Productivity,Aliqui RP-01,2204,N,2
Rural,Productivity,Aliqui RP-02,2205,N,2
Rural,Productivity,Aliqui RP-03,2206,N,2
Rural,Productivity,Aliqui RP-04,2207,N,2
Rural,Productivity,Aliqui RP-05,2208,N,2
Rural,Productivity,Aliqui RP-06,2209,N,2
Rural,Productivity,Aliqui RP-07,2210,N,2
Rural,Productivity,Aliqui RP-08,2211,N,2
Rural,Productivity,Aliqui RP-09,2212,N,2
Rural,Productivity,Aliqui RP-10,2213,N,2
Rural,Productivity,Aliqui RP-11,2214,N,2
Rural,Productivity,Aliqui RP-12,2215,N,2
Rural,Productivity,Aliqui RP-13,2216,N,2
Rural,Productivity,Aliqui RP-14,2217,N,2
Rural,Productivity,Aliqui RP-15,2218,N,2
Rural,Productivity,Aliqui RP-16,2219,N,2
Rural,Productivity,Aliqui RP-17,2220,N,2
Rural,Productivity,Aliqui RP-18,2221,N,2
Rural,Productivity,Aliqui RP-19,2222,N,2
Rural,Productivity,Aliqui RP-20,2223,N,2
Rural,Productivity,Aliqui RP-21,2224,N,2
Rural,Productivity,Aliqui RP-22,2225,N,2
Rural,Productivity,Aliqui RP-23,2226,N,2
Rural,Productivity,Aliqui RP-24,2227,N,2
Rural,Productivity,Aliqui RP-25,2228,N,2
Rural,Productivity,Aliqui RP-26,2229,N,2
Rural,Productivity,Aliqui RP-27,2230,N,2
Rural,Productivity,Aliqui RP-28,2231,N,2
Rural,Productivity,Aliqui RP-29,2232,N,2
Rural,Productivity,Aliqui RP-30,2233,N,2
Rural,Productivity,Aliqui RP-31,2234,N,2
Rural,Productivity,Aliqui RP-32,2235,N,2
Rural,Productivity,Aliqui RP-33,2236,N,2
Rural,Productivity,Aliqui RP-34,2237,N,2
Rural,Productivity,Aliqui RP-35,2238,N,2
Rural,Productivity,Aliqui RP-36,2239,N,2
Rural,Productivity,Aliqui RP-37,2240,N,2
Rural,Productivity,Aliqui RP-38,2241,N,2
Rural,Productivity,Aliqui RP-39,2242,N,2
Rural,Productivity,Aliqui RP-40,2243,N,2
Rural,Productivity,Aliqui RP-41,2244,N,2
Rural,Productivity,Aliqui RP-42,2245,N,2
Rural,Productivity,Aliqui RP-43,2246,N,2
Rural,Productivity,Aliqui RP-44,2247,N,2
Rural,Productivity,Aliqui RP-45,2248,N,2
Rural,Productivity,Aliqui RP-46,2249,N,2
Rural,Productivity,Aliqui RP-47,2250,N,2
Rural,Productivity,Aliqui RP-48,2251,N,2
Rural,Productivity,Aliqui RP-49,2252,N,2
Rural,Productivity,Aliqui RP-50,2253,N,2
Rural,Productivity,Aliqui RP-51,2254,N,2
Rural,Productivity,Aliqui RP-52,2255,N,2
Rural,Productivity,Aliqui RP-53,2256,N,2
Rural,Productivity,Aliqui RP-54,2257,N,2
Rural,Productivity,Aliqui RP-55,2258,N,2
Rural,Productivity,Aliqui RP-56,2259,N,2
Rural,Productivity,Aliqui RP-57,2260,N,2
Rural,Productivity,Aliqui RP-58,2261,N,2
Rural,Productivity,Aliqui RP-59,2262,N,2
Rural,Productivity,Aliqui RP-60,2263,N,2
Rural,Productivity,Aliqui RP-61,2264,N,2
Rural,Productivity,Aliqui RP-62,2265,N,2
Rural,Productivity,Aliqui RP-63,2266,N,2
Rural,Productivity,Aliqui RP-64,2267,N,2
Rural,Productivity,Abbas RP-01,46,N,1
Rural,Productivity,Abbas RP-02,47,N,1
Rural,Productivity,Abbas RP-03,48,N,1
Rural,Productivity,Abbas RP-04,49,N,1
Rural,Productivity,Abbas RP-05,50,N,1
Rural,Productivity,Abbas RP-06,51,N,1
Rural,Productivity,Abbas RP-07,52,N,1
Rural,Productivity,Abbas RP-08,53,N,1
Rural,Productivity,Abbas RP-09,54,N,1
Rural,Productivity,Abbas RP-10,55,N,1
Rural,Productivity,Abbas RP-11,56,N,1
Rural,Productivity,Abbas RP-12,57,N,1
Rural,Productivity,Abbas RP-13,58,N,1
Rural,Productivity,Abbas RP-14,59,N,1
Rural,Productivity,Abbas RP-15,60,N,1
Rural,Productivity,Abbas RP-16,61,N,1
Rural,Productivity,Abbas RP-17,62,N,1
Rural,Productivity,Abbas RP-18,63,N,1
Rural,Productivity,Abbas RP-19,64,N,1
Rural,Productivity,Abbas RP-20,65,N,1
Rural,Productivity,Abbas RP-21,66,N,1
Rural,Productivity,Abbas RP-22,67,N,1
Rural,Productivity,Fama RP-01,213,N,5
Rural,Productivity,Fama RP-02,214,N,5
Rural,Productivity,Fama RP-03,215,N,5
Rural,Productivity,Fama RP-04,216,N,5
Rural,Productivity,Fama RP-05,217,N,5
Rural,Productivity,Fama RP-06,218,N,5
Rural,Productivity,Fama RP-07,219,N,5
Rural,Productivity,Fama RP-08,220,N,5
Rural,Productivity,Fama RP-09,221,N,5
Rural,Productivity,Fama RP-10,222,N,5
Rural,Productivity,Maximus RP-01,392,N,7
Rural,Productivity,Maximus RP-02,393,N,7
Rural,Productivity,Pirum RP-01,1055,N,10
Rural,Productivity,Pirum RP-02,1056,N,10
Rural,Productivity,Pirum RP-03,1057,N,10
Rural,Productivity,Pirum RP-04,1058,N,10
Rural,Productivity,Pirum RP-05,1059,N,10
Rural,Productivity,Pirum RP-06,1060,N,10
Rural,Productivity,Pirum RP-07,1061,N,10
Rural,Productivity,Pirum RP-08,1062,N,10
Rural,Productivity,Pirum RP-09,1063,N,10
Rural,Productivity,Pirum RP-10,1064,N,10
Rural,Productivity,Pirum RP-11,1065,N,10
Rural,Productivity,Pirum RP-12,1066,N,10
Rural,Productivity,Pirum RP-13,1067,N,10
Rural,Productivity,Pirum RP-14,1068,N,10
Rural,Productivity,Pirum RP-15,1069,N,10
Rural,Productivity,Pirum RP-16,1070,N,10
Rural,Productivity,Pirum RP-17,1071,N,10
Rural,Productivity,Pirum RP-18,1072,N,10
Rural,Productivity,Pirum RP-19,1073,N,10
Rural,Productivity,Pirum RP-20,1074,N,10
Rural,Productivity,Pirum RP-21,1075,N,10
Rural,Productivity,Pirum RP-22,1076,N,10
Rural,Productivity,Pirum RP-23,1077,N,10
Rural,Productivity,Pirum RP-24,1078,N,10
Rural,Productivity,Pirum RP-25,1079,N,10
Rural,Productivity,Pirum RP-26,1080,N,10
Rural,Productivity,Pirum RP-27,1081,N,10
Rural,Productivity,Pirum RP-28,1082,N,10
Rural,Productivity,Pirum RP-29,1083,N,10
Rural,Productivity,Pirum RP-30,1084,N,10
Rural,Productivity,Pirum RP-31,1085,N,10
Rural,Productivity,Pirum RP-32,1086,N,10
Rural,Productivity,Pirum RP-33,1087,N,10
Rural,Productivity,Pirum RP-34,1088,N,10
Rural,Productivity,Pirum RP-35,1089,N,10
Rural,Productivity,Pirum RP-36,1090,N,10
Rural,Productivity,Pirum RP-37,1091,N,10
Rural,Productivity,Pirum RP-38,1092,N,10
Rural,Productivity,Pirum RP-39,1093,N,10
Rural,Productivity,Pirum RP-40,1094,N,10
Rural,Productivity,Pirum RP-41,1095,N,10
Rural,Productivity,Pirum RP-42,1096,N,10
Rural,Productivity,Pirum RP-43,1097,N,10
Rural,Productivity,Pirum RP-44,1098,N,10
Rural,Productivity,Pirum RP-45,1099,N,10
Rural,Productivity,Pirum RP-46,1100,N,10
Rural,Productivity,Pirum RP-47,1101,N,10
Rural,Productivity,Pirum RP-48,1102,N,10
Rural,Productivity,Pirum RP-49,1103,N,10
Rural,Productivity,Pirum RP-50,1104,N,10
Rural,Productivity,Pirum RP-51,1105,N,10
Rural,Productivity,Pirum RP-52,1106,N,10
Rural,Productivity,Pirum RP-53,1107,N,10
Rural,Productivity,Pirum RP-54,1108,N,10
Rural,Productivity,Pirum RP-55,1109,N,10
Rural,Productivity,Pirum RP-56,1110,N,10
Rural,Productivity,Pirum RP-57,1111,N,10
Rural,Productivity,Pirum RP-58,1112,N,10
Rural,Productivity,Pomum RP-01,1732,N,11
Rural,Productivity,Pomum RP-02,1733,N,11
Rural,Productivity,Pomum RP-03,1734,N,11
Rural,Productivity,Pomum RP-04,1735,N,11
Rural,Productivity,Pomum RP-05,1736,N,11
Rural,Productivity,Pomum RP-06,1737,N,11
Rural,Productivity,Pomum RP-07,1738,N,11
Rural,Productivity,Pomum RP-08,1739,N,11
Rural,Productivity,Pomum RP-09,1740,N,11
Rural,Productivity,Pomum RP-10,1741,N,11
Rural,Productivity,Pomum RP-11,1742,N,11
Rural,Productivity,Pomum RP-12,1743,N,11
Rural,Productivity,Pomum RP-13,1744,N,11
Rural,Productivity,Pomum RP-14,1745,N,11
Rural,Productivity,Currus RP-01,1926,N,4
Rural,Productivity,Currus RP-02,1927,N,4
Rural,Productivity,Currus RP-03,1928,N,4
Rural,Productivity,Currus RP-04,1929,N,4
Rural,Productivity,Currus RP-05,1930,N,4
Rural,Productivity,Currus RP-06,1931,N,4
Rural,Productivity,Currus RP-07,1932,N,4
Rural,Productivity,Currus RP-08,1933,N,4
Rural,Productivity,Currus RP-09,1934,N,4
Rural,Productivity,Currus RP-10,1935,N,4
Rural,Productivity,Currus RP-11,1936,N,4
Rural,Productivity,Currus RP-12,1937,N,4
Rural,Productivity,Currus RP-13,1938,N,4
Rural,Productivity,Currus RP-14,1939,N,4
Rural,Productivity,Currus RP-15,1940,N,4
Rural,Productivity,Currus RP-16,1941,N,4
Rural,Productivity,Currus RP-17,1942,N,4
Rural,Productivity,Currus RP-18,1943,N,4
Rural,Productivity,Currus RP-19,1944,N,4
Rural,Productivity,Currus RP-20,1945,N,4
Rural,Productivity,Currus RP-21,1946,N,4
Rural,Productivity,Currus RP-22,1947,N,4
Rural,Productivity,Currus RP-23,1948,N,4
Rural,Productivity,Currus RP-24,1949,N,4
Rural,Productivity,Currus RP-25,1950,N,4
Rural,Productivity,Currus RP-26,1951,N,4
Rural,Productivity,Currus RP-27,1952,N,4
Rural,Productivity,Currus RP-28,1953,N,4
Rural,Productivity,Currus RP-29,1954,N,4
Rural,Productivity,Currus RP-30,1955,N,4
Rural,Productivity,Currus RP-31,1956,N,4
Rural,Productivity,Currus RP-32,1957,N,4
Rural,Productivity,Currus RP-33,1958,N,4
Rural,Productivity,Currus RP-34,1959,N,4
Rural,Productivity,Currus RP-35,1960,N,4
Rural,Productivity,Currus RP-36,1961,N,4
Rural,Productivity,Currus RP-37,1962,N,4
Rural,Productivity,Currus RP-38,1963,N,4
Rural,Productivity,Currus RP-39,1964,N,4
Rural,Productivity,Currus RP-40,1965,N,4
Rural,Productivity,Currus RP-41,1966,N,4
Rural,Productivity,Currus RP-42,1967,N,4
Rural,Productivity,Currus RP-43,1968,N,4
Rural,Productivity,Currus RP-44,1969,N,4
Rural,Productivity,Currus RP-45,1970,N,4
Rural,Productivity,Currus RP-46,1971,N,4
Rural,Productivity,Currus RP-47,1972,N,4
Rural,Productivity,Currus RP-48,1973,N,4
Rural,Productivity,Currus RP-49,1974,N,4
Rural,Productivity,Currus RP-50,1975,N,4
Rural,Productivity,Currus RP-51,1976,N,4
Rural,Productivity,Currus RP-52,1977,N,4
Rural,Productivity,Currus RP-53,1978,N,4
Rural,Productivity,Currus RP-54,1979,N,4
Rural,Productivity,Currus RP-55,1980,N,4
Rural,Productivity,Currus RP-56,1981,N,4
Rural,Productivity,Victoria RP-01,2108,N,14
Rural,Productivity,Victoria RP-02,2109,N,14
Rural,Productivity,Quibus RP-01,1309,N,12
Rural,Productivity,Quibus RP-02,1310,N,12
Rural,Productivity,Quibus RP-03,1311,N,12
Rural,Productivity,Quibus RP-04,1312,N,12
Rural,Productivity,Quibus RP-05,1313,N,12
Rural,Productivity,Quibus RP-06,1314,N,12
Rural,Productivity,Quibus RP-07,1315,N,12
Rural,Productivity,Quibus RP-08,1316,N,12
Rural,Productivity,Quibus RP-09,1317,N,12
Rural,Productivity,Quibus RP-10,1318,N,12
Rural,Productivity,Quibus RP-11,1319,N,12
Rural,Productivity,Quibus RP-12,1320,N,12
Rural,Productivity,Quibus RP-13,1321,N,12
Rural,Productivity,Quibus RP-14,1322,N,12
Rural,Productivity,Quibus RP-15,1323,N,12
Rural,Productivity,Quibus RP-16,1324,N,12
Rural,Productivity,Quibus RP-17,1325,N,12
Rural,Productivity,Quibus RP-18,1326,N,12
Rural,Productivity,Quibus RP-19,1327,N,12
Rural,Productivity,Quibus RP-20,1328,N,12
Rural,Productivity,Quibus RP-21,1329,N,12
Rural,Productivity,Quibus RP-22,1330,N,12
Rural,Productivity,Quibus RP-23,1331,N,12
Rural,Productivity,Quibus RP-24,1332,N,12
Rural,Productivity,Quibus RP-25,1333,N,12
Rural,Productivity,Quibus RP-26,1334,N,12
Rural,Productivity,Quibus RP-27,1335,N,12
Rural,Productivity,Quibus RP-28,1336,N,12
Rural,Productivity,Quibus RP-29,1337,N,12
Rural,Productivity,Quibus RP-30,1338,N,12
Rural,Productivity,Quibus RP-31,1339,N,12
Rural,Productivity,Quibus RP-32,1340,N,12
Rural,Productivity,Quibus RP-33,1341,N,12
Rural,Productivity,Quibus RP-34,1342,N,12
Rural,Productivity,Quibus RP-35,1343,N,12
Rural,Productivity,Quibus RP-36,1344,N,12
Rural,Productivity,Quibus RP-37,1345,N,12
Rural,Productivity,Quibus RP-38,1346,N,12
Rural,Productivity,Quibus RP-39,1347,N,12
Rural,Productivity,Quibus RP-40,1348,N,12
Rural,Productivity,Quibus RP-41,1349,N,12
Rural,Productivity,Quibus RP-42,1350,N,12
Rural,Productivity,Quibus RP-43,1351,N,12
Rural,Productivity,Quibus RP-44,1352,N,12
Rural,Productivity,Quibus RP-45,1353,N,12
Rural,Productivity,Quibus RP-46,1354,N,12
Rural,Productivity,Quibus RP-47,1355,N,12
Rural,Productivity,Quibus RP-48,1356,N,12
Rural,Productivity,Quibus RP-49,1357,N,12
Rural,Productivity,Quibus RP-50,1358,N,12
Rural,Productivity,Quibus RP-51,1359,N,12
Rural,Productivity,Quibus RP-52,1360,N,12
Rural,Productivity,Quibus RP-53,1361,N,12
Rural,Productivity,Quibus RP-54,1362,N,12
Rural,Productivity,Quibus RP-55,1363,N,12
Rural,Productivity,Quibus RP-56,1364,N,12
Rural,Productivity,Quibus RP-57,1365,N,12
Rural,Productivity,Quibus RP-58,1366,N,12
Rural,Productivity,Quibus RP-59,1367,N,12
Rural,Productivity,Quibus RP-60,1368,N,12
Rural,Productivity,Quibus RP-61,1369,N,12
Rural,Productivity,Quibus RP-62,1370,N,12
Rural,Productivity,Quibus RP-63,1371,N,12
Rural,Productivity,Quibus RP-64,1372,N,12
Rural,Productivity,Quibus RP-65,1373,N,12
Rural,Productivity,Quibus RP-66,1374,N,12
Rural,Productivity,Quibus RP-67,1375,N,12
Rural,Productivity,Quibus RP-68,1376,N,12
Rural,Productivity,Quibus RP-69,1377,N,12
Rural,Productivity,Quibus RP-70,1378,N,12
Rural,Productivity,Quibus RP-71,1379,N,12
Rural,Productivity,Quibus RP-72,1380,N,12
Rural,Productivity,Quibus RP-73,1381,N,12
Rural,Productivity,Quibus RP-74,1382,N,12
Rural,Productivity,Quibus RP-75,1383,N,12
Rural,Productivity,Quibus RP-76,1384,N,12
Rural,Productivity,Quibus RP-77,1385,N,12
Rural,Productivity,Quibus RP-78,1386,N,12
Rural,Productivity,Quibus RP-79,1387,N,12
Rural,Productivity,Quibus RP-80,1388,N,12
Rural,Productivity,Quibus RP-81,1389,N,12
Rural,Productivity,Quibus RP-82,1390,N,12
Rural,Productivity,Quibus RP-83,1391,N,12
Rural,Productivity,Quibus RP-84,1392,N,12
Rural,Productivity,Quibus RP-85,1393,N,12
Rural,Productivity,Quibus RP-86,1394,N,12
Rural,Productivity,Quibus RP-87,1395,N,12
Rural,Productivity,Quibus RP-88,1396,N,12
Rural,Productivity,Quibus RP-89,1397,N,12
Rural,Productivity,Quibus RP-90,1398,N,12
Rural,Productivity,Quibus RP-91,1399,N,12
Rural,Productivity,Quibus RP-92,1400,N,12
Rural,Productivity,Quibus RP-93,1401,N,12
Rural,Productivity,Quibus RP-94,1402,N,12
Rural,Productivity,Quibus RP-95,1403,N,12
Rural,Productivity,Quibus RP-96,1404,N,12
Rural,Productivity,Quibus RP-97,1405,N,12
Rural,Productivity,Quibus RP-98,1406,N,12
Rural,Productivity,Quibus RP-99,1407,N,12
Rural,Productivity,Quibus RP-00,1408,N,12
Rural,Productivity,Quibus RP-01,1409,N,12
Rural,Productivity,Quibus RP-02,1410,N,12
Rural,Productivity,Quibus RP-03,1411,N,12
Rural,Productivity,Quibus RP-04,1412,N,12
Rural,Productivity,Quibus RP-05,1413,N,12
Rural,Productivity,Quibus RP-06,1414,N,12
Rural,Productivity,Quibus RP-07,1415,N,12
Rural,Productivity,Quibus RP-08,1416,N,12
Rural,Productivity,Quibus RP-09,1417,N,12
Rural,Productivity,Quibus RP-10,1418,N,12
Rural,Productivity,Quibus RP-11,1419,N,12
Rural,Productivity,Quibus RP-12,1420,N,12
Rural,Productivity,Quibus RP-13,1421,N,12
Rural,Productivity,Quibus RP-14,1422,N,12
Rural,Productivity,Quibus RP-15,1423,N,12
Rural,Productivity,Quibus RP-16,1424,N,12
Rural,Productivity,Quibus RP-17,1425,N,12
Rural,Productivity,Quibus RP-18,1426,N,12
Rural,Productivity,Quibus RP-19,1427,N,12
Rural,Productivity,Quibus RP-20,1428,N,12
Rural,Productivity,Quibus RP-21,1429,N,12
Rural,Productivity,Quibus RP-22,1430,N,12
Rural,Productivity,Quibus RP-23,1431,N,12
Rural,Productivity,Quibus RP-24,1432,N,12
Rural,Productivity,Quibus RP-25,1433,N,12
Rural,Productivity,Quibus RP-26,1434,N,12
Rural,Productivity,Quibus RP-27,1435,N,12
Rural,Productivity,Quibus RP-28,1436,N,12
Rural,Productivity,Quibus RP-29,1437,N,12
Rural,Productivity,Quibus RP-30,1438,N,12
Rural,Productivity,Quibus RP-31,1439,N,12
Rural,Productivity,Quibus RP-32,1440,N,12
Rural,Productivity,Quibus RP-33,1441,N,12
Rural,Productivity,Quibus RP-34,1442,N,12
Rural,Productivity,Quibus RP-35,1443,N,12
Rural,Productivity,Quibus RP-36,1444,N,12
Rural,Productivity,Quibus RP-37,1445,N,12
Rural,Productivity,Quibus RP-38,1446,N,12
Rural,Productivity,Quibus RP-39,1447,N,12
Rural,Productivity,Quibus RP-40,1448,N,12
Rural,Productivity,Quibus RP-41,1449,N,12
Rural,Productivity,Quibus RP-42,1450,N,12
Rural,Productivity,Quibus RP-43,1451,N,12
Rural,Productivity,Quibus RP-44,1452,N,12
Rural,Productivity,Quibus RP-45,1453,N,12
Rural,Productivity,Quibus RP-46,1454,N,12
Rural,Productivity,Quibus RP-47,1455,N,12
Rural,Productivity,Quibus RP-48,1456,N,12
Rural,Productivity,Quibus RP-49,1457,N,12
Rural,Productivity,Quibus RP-50,1458,N,12
Rural,Productivity,Quibus RP-51,1459,N,12
Rural,Productivity,Quibus RP-52,1460,N,12
Rural,Productivity,Quibus RP-53,1461,N,12
Rural,Productivity,Quibus RP-54,1462,N,12
Rural,Productivity,Quibus RP-55,1463,N,12
Rural,Productivity,Quibus RP-56,1464,N,12
Rural,Productivity,Quibus RP-57,1465,N,12
Rural,Productivity,Quibus RP-58,1466,N,12
Rural,Productivity,Quibus RP-59,1467,N,12
Rural,Productivity,Quibus RP-60,1468,N,12
Rural,Productivity,Quibus RP-61,1469,N,12
Rural,Productivity,Quibus RP-62,1470,N,12
Rural,Productivity,Quibus RP-63,1471,N,12
Rural,Productivity,Quibus RP-64,1472,N,12
Rural,Productivity,Quibus RP-65,1473,N,12
Rural,Productivity,Quibus RP-66,1474,N,12
Rural,Productivity,Quibus RP-67,1475,N,12
Rural,Productivity,Quibus RP-68,1476,N,12
Rural,Productivity,Quibus RP-69,1477,N,12
Rural,Productivity,Quibus RP-70,1478,N,12
Rural,Productivity,Quibus RP-71,1479,N,12
Rural,Productivity,Quibus RP-72,1480,N,12
Rural,Productivity,Quibus RP-73,1481,N,12
Rural,Productivity,Quibus RP-74,1482,N,12
Rural,Productivity,Quibus RP-75,1483,N,12
Rural,Productivity,Quibus RP-76,1484,N,12
Rural,Productivity,Quibus RP-77,1485,N,12
Rural,Productivity,Quibus RP-78,1486,N,12
Rural,Productivity,Quibus RP-79,1487,N,12
Rural,Productivity,Quibus RP-80,1488,N,12
Rural,Productivity,Quibus RP-81,1489,N,12
Rural,Productivity,Quibus RP-82,1490,N,12
Rural,Productivity,Quibus RP-83,1491,N,12
Rural,Productivity,Quibus RP-84,1492,N,12
Rural,Productivity,Quibus RP-85,1493,N,12
Rural,Productivity,Quibus RP-86,1494,N,12
